cust_id,label,basic_1,basic_2,basic_3,basic_4,basic_5,basic_6,basic_7,basic_8,basic_9,basic_10,basic_11,basic_12,basic_13,basic_14,basic_15,loan1_1,loan1_2,loan1_3,loan1_4,loan1_5,loan1_6,loan1_7,loan1_8,loan1_9,loan1_10,loan1_11,loan1_12,loan1_13,loan1_14,loan1_15,loan1_16,loan1_17,loan1_18,loan1_19,loan1_20,loan1_21,loan1_22,loan1_23,loan1_24,loan1_25,loan1_26,loan1_27,loan1_28,loan1_29,loan1_30,loan1_31,loan1_32,loan1_33,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5,loan2_6,loan2_7,loan2_8,loan2_9,loan2_10,loan2_11,loan2_12,overdue_1,overdue_2,overdue_3,overdue_4,overdue_5,overdue_6,overdue_7,overdue_8,overdue_9,overdue_10,overdue_11,overdue_12,overdue_13,overdue_14,overdue_15,overdue_16,overdue_17,overdue_18,overdue_19,overdue_20,overdue_21,overdue_22,overdue_23,overdue_24,overdue_25,overdue_26,overdue_27,overdue_28,overdue_29,query_1,query_2,query_3,query_4,query_5,query_6,query_7,query_8,query_9,query_10,query_11
9200,0,1,127,1915,1915,2,2,34,0,0,4,0,0,3,1,-99,3.614987,4.7762523,69227,4.7762523,0,56309.777,190488,0,0,0,0,3.614987,4.7762523,5815,37,1,5815,0.30365536,14494,-99,42930.832,515170,0,11,-99,0,0,15.5,0,40,8.428572,5,1,0.4814099,0,16,2,11,7,11,0.20887728,0.333577,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147,0,-99,0,0,0,0,0,0,0,0,21,0,3,3,0,4,4,0,0,6,0
9201,0,-99,-99,-99,-99,1,2,37,0,0,2,0,0,-99,2,-99,0,0.59395176,12786,0.59395176,310000,73800,310000,0,0,30,2011,0,0.5521111,8741,65,3,8741,0,21527,-99,54235.918,650831,1,7,-99,279331,0,55,60,239,35.875,7,1,0,0,13,11,13,3,13,0,0,0,13,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,3,1,1,0,1,1,0,0,3,3
9202,0,-99,-99,-99,-99,1,1,55,0,0,4,0,0,-99,1,-99,0,1,34053,1,0,332250,900000,0,0,0,0,0,1,18157,13,3,18157,0,34053,-99,90551.914,1086623,0,4,-99,0,101385,42,0,61,35,4,3,0,0,10,2,8,5,8,0,0,0,6,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,3,1,1,0,2,2,0,0,4,1
9203,0,-99,-99,-99,-99,2,2,30,0,0,1,0,0,-99,2,-99,0,1,5001,1,680000,0,680000,0,0,18,5001,0,0,0,0,1,5001,0,5001,-99,54148.168,649778,0,0,-99,649778,0,360,0,360,344,1,17,0,0,4,1,3,3,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
9204,0,-99,-99,-99,-99,1,1,21,0,0,3,0,0,-99,2,-99,0,1,4103,1,560000,10771,560000,0,0,8,3177,0,1,926,5,2,3177,0,4103,-99,45780.418,549365,0,1,-99,539366,0,187.5,0,360,169.5,2,5,0,0,6,2,5,4,5,0,0,0,5,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
9205,0,1,93,3340,3340,1,1,40,0,0,5,0,0,2,2,-99,6.6722155,0.9993865,92855,0.9993865,0,94616,225000,0,0,0,0,6.6722155,0.9993865,77813,28,1,77813,5.5913534,92912,-99,33572.332,402868,0,6,-99,0,0,24.333334,0,38,8.333333,4,11,0.20263474,0,22,2,5,4,5,0.03061078,0.03355689,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
9206,0,-99,-99,-99,-99,1,2,34,0,0,-99,0,0,-99,1,-99,0,1,1143,1,0,31733.334,50000,0,0,0,0,0,1,520,9,2,520,0,1143,-99,7852.25,94227,0,3,-99,0,0,21,0,36,15,2,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,-99,0,0,0,0,-99,-99,-99,-99,6,0,1,1,0,2,2,0,0,4,0
9207,0,-99,-99,-99,-99,1,1,35,0,0,1,0,0,-99,1,-99,0,1,33734,1,0,42313.332,134000,0,0,0,0,0,1,11572,41,2,11572,0,33734,-99,33879.582,406555,0,15,-99,0,166789,15.133333,0,24,9.533334,10,1,0,0,16,11,13,2,13,0,0,0,13,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,32,1,4,4,0,13,12,0,0,22,1
9208,0,-99,-99,-99,-99,1,1,33,0,0,4,0,0,-99,1,-99,0,1,13755,1,710000,26620,710000,0,0,4,3921,0,1,7426,9,3,7426,0,13755,-99,61766.082,741193,0,3,-99,701694,37635,101.5,0,360,92.5,4,4,0,0,19,11,15,4,16,0,0,0,16,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,5,5,1,2,0,5,5,3,0,3,4
9209,0,-99,-99,-99,-99,2,2,41,0,0,2,0,0,-99,1,-99,0,0,0,0,0,37500,50000,0,0,0,0,0,0,0,5,2,0,0,0,-99,6250,75000,0,2,-99,0,25000,12,0,12,12,1,1,0,0,11,11,11,1,11,0,0,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,1,2,0,1,2,0,0,1,0
9210,0,-99,-99,-99,-99,1,1,35,0,0,4,0,0,-99,1,-99,0,1,17612,1,397000,246666.67,397000,0,0,16,2661,0,1,10743,23,4,10743,0,17612,-99,88315.164,1059782,0,4,-99,358555,486359,45,0,120,31.8,5,1,0,0,7,2,6,5,7,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,11,4,4,8,0,8,9,3,0,8,4
9211,0,-99,-99,-99,-99,1,1,43,0,0,1,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,1,2,2,2,0,0,0,1,1,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9212,0,1,29,0,0,2,2,34,0,0,2,0,0,3,1,-99,0,1,18758,1,0,38375,89500,0,0,0,0,0,1,10576,48,1,10576,0,18758,-99,7054.0835,84649,0,4,-99,0,0,8.25,0,23,3.5,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,36,2,6,6,0,13,11,2,0,14,2
9213,0,-99,-99,-99,-99,1,1,22,0,0,1,0,0,-99,1,-99,0,1,2354,1,0,4275,10500,0,0,0,0,0,1,1576,4,2,1576,0,2354,-99,1363.5834,16363,0,4,-99,0,917,15.75,0,22,10.75,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,1,0,0,0,5,5,1,0,5,1
9214,0,-99,-99,-99,-99,0,1,35,0,0,-99,0,0,-99,1,-99,0,1,1086,1,0,11825,11825,0,0,0,0,0,1,1086,2,1,1086,0,1086,-99,722.5833,8671,0,1,-99,0,0,18,0,18,11,1,9,0,0,2,2,2,1,2,0,0,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9215,0,-99,-99,-99,-99,1,1,37,0,0,5,0,0,-99,1,-99,0,1.4513234,12612,1.4513234,0,84000,120000,0,0,0,0,0,1.4513234,4768,20,2,4768,0,8690,-99,7701.3335,92416,1,2,-99,0,34250,35.5,36,36,12.5,2,22,0,0,41,11,35,11,35,0,0,0,35,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
9216,0,1,61,0,446,1,2,28,0,0,1,0,0,16,2,-99,0,1,4756,1,0,58000,58000,0,0,0,0,0,1,4756,2,1,4756,0,4756,-99,1829.1666,21950,0,1,-99,0,0,12,0,12,3,1,11,0,0,14,9,3,2,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,1,2,0,2,2,1,0,1,1
9217,0,-99,-99,-99,-99,1,2,39,0,0,0,0,0,-99,1,-99,0,7.6381216,13825,7.6381216,0,50000,50000,0,0,0,0,0,7.6381216,1810,12,1,1810,0,1810,-99,7212.5,86550,0,2,-99,0,0,12,0,12,11.5,2,1,0,0,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,-99,0,0,0,0,0,0,0,0,4,0,3,3,0,3,3,0,0,3,0
9218,0,1,144,0,0,1,1,43,0,0,5,0,0,129,1,-99,0,1.0142012,1714,1.0142012,0,16630,100000,0,0,0,0,0,1.0142012,673,37,2,673,0,1690,1,14702.167,176426,0,12,1,0,0,12.333333,0,16,8.583333,8,1,0,0,6,2,4,4,4,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,1,3,3,0,15,6,0,0,19,0
9219,0,-99,-99,-99,-99,1,1,28,0,0,1,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,1,2,2,2,0,0,0,1,1,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,3,0,1,1,0,2,2,0,0,2,0
9220,0,1,100,2520,2520,2,2,34,0,0,4,0,0,1,2,-99,2.8307223,1.6682382,50953,1.6682382,0,109394.75,409779,0,0,0,0,2.8307223,1.6682382,29760,19,1,29760,1.6533333,30543,-99,26732.5,320790,0,4,-99,0,0,22.25,0,64,7.5,2,2,6.8734446,0,20,9,10,6,10,4.214611,5.9484444,0,10,10,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,1,2,2,0,2,2,0,0,2,0
9221,0,-99,-99,-99,-99,2,4,23,0,0,3,0,0,-99,2,-99,0,1,10483,1,0,81500,290000,0,0,0,0,0,1,4656,5,3,4656,0,10483,-99,25304.916,303659,1,4,-99,0,4167,30.75,60,60,17.75,4,2,0,0,15,2,10,8,10,0,0,0,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
9222,0,1,121,0,0,0,3,26,0,0,1,0,0,83,1,-99,0,1,3179,1,0,37003.5,66000,0,0,0,0,0,1,1917,8,2,1917,0,3179,-99,2920.8333,35050,1,2,-99,0,0,26,36,36,14,2,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,-99,0,0,0,0,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,0,1
9223,0,-99,-99,-99,-99,2,2,36,0,0,1,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9224,0,4,162,400,400,1,1,44,0,0,5,0,0,2,1,-99,2.0224,1,5056,1,0,75384.21,400000,0,0,0,0,2.0224,1,1091,97,2,1091,0.4364,5056,-99,114375.164,1372502,0,20,-99,0,1276800,12,0,12,6.95,3,1,0.9272,0,13,2,7,5,7,0.3048,0.4044,0,7,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,0,3,0
9225,0,2,72,448,448,2,2,33,0,0,3,0,0,2,1,-99,1.8551428,1,6493,1,790000,150000,790000,0,0,68,4800,0.48371428,1,1693,3,2,4800,1.3714286,6493,1,74345.914,892151,0,1,1,766066,0,240,0,360,213,1,29,14.968286,0,4,2,4,3,4,0.08657143,0.08657143,0,4,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
9226,0,5,180,2958,2958,2,2,50,0,0,3,0,0,10,2,-99,1.0511967,1,12956,1,319000,33027.777,319000,0,0,13,2131,0.87829614,1,6315,28,2,6315,0.5123732,12956,-99,60375,724500,0,18,-99,272738,0,42.31579,0,240,37.68421,5,1,6.180852,0,19,2,17,6,17,0.7178093,1.5961866,0,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,2,2,0,11,4,1,0,12,3
9227,0,2,93,838,838,1,1,42,0,0,2,0,0,10,2,-99,3.2653937,1.1903602,27364,1.1903602,0,80030,510000,0,0,0,0,3.2653937,1.1903602,17837,33,2,17837,2.1285203,22988,-99,18216.5,218598,0,11,-99,0,0,25.4,0,120,7.6363635,4,2,0.02911695,0,22,11,18,4,18,0.01133652,0.01133652,0,18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13408,1,1,0,0,0,0,0,0,0,0,14,1,1,2,0,4,3,1,0,6,1
9228,0,1,30,280,280,3,3,29,0,0,3,0,0,9,1,-99,1.3346429,1,3737,1,0,45400,106000,0,0,0,0,1.3346429,1,3114,5,1,3114,1.1121428,3737,-99,9180.667,110168,0,3,-99,0,0,36,0,48,27.333334,2,1,17.045357,0,17,2,10,8,10,6.8382144,14.8825,0,10,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9229,0,-99,-99,-99,-99,1,1,28,0,0,1,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,0,1,7,220,220,1,3,43,0,0,1,0,0,2,1,-99,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,1,1,0,0,0,-99,1250,15000,0,1,-99,0,15000,6,0,6,6,1,1,18.835455,0,16,2,13,5,13,7.0227275,17.371819,0,12,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
9231,0,-99,-99,-99,-99,1,1,26,0,0,1,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
9232,0,-99,-99,-99,-99,0,1,39,0,0,0,0,0,-99,1,-99,0,1,459,1,0,5000,5000,0,0,0,0,0,1,459,1,1,459,0,459,-99,286,3432,0,1,-99,0,0,12,0,12,8,1,6,0,0,7,2,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,2,2,0,3,3,0,0,6,0
9233,0,-99,-99,-99,-99,1,1,42,0,0,4,0,0,-99,1,-99,0,1,2426,1,0,44400,74000,0,0,0,0,0,1,2022,2,1,2022,0,2426,-99,6684.0835,80209,0,2,-99,0,0,48,0,48,42,1,7,0,0,6,2,5,4,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9234,0,-99,-99,-99,-99,1,1,28,0,0,-99,0,0,-99,1,-99,0,1.102649,999,1.102649,0,5018,7036,0,0,0,0,0,1.102649,681,6,1,681,0,906,-99,261.5,3138,0,2,-99,0,0,22,0,23,10.5,2,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
9235,0,-99,-99,-99,-99,4,4,41,0,0,4,0,0,-99,2,-99,0,1,5086,1,400000,75000,400000,0,0,41,3274,0,1,1812,43,4,3274,0,5086,-99,54027.75,648333,0,4,-99,350000,150000,85.666664,0,241,74.333336,5,2,0,0,11,2,6,4,6,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77125,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1,2,0,0,6,0
9236,0,-99,-99,-99,-99,1,1,27,0,0,4,0,0,-99,1,-99,0,1.0040938,9075,1.0040938,0,8135.4,37438,0,0,0,0,0,1.0040938,4692,40,1,4692,0,9038,-99,2831.9167,33983,0,10,-99,0,0,14.1,0,29,5.7,10,1,0,0,6,2,6,4,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,1,4,4,0,18,16,1,0,29,1
9237,0,1,79,0,1400,1,3,31,0,0,1,0,0,13,1,-99,1.3553143,1,7906,1,0,56666.668,104000,0,0,0,0,1.3553143,1,3558,5,2,3558,0.60994285,7906,-99,6479.1665,77750,1,4,-99,0,0,28,36,36,7,3,4,2.6232,0,8,2,3,4,5,0.5547429,1.7321143,0,4,4,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,2,0
9238,0,1,17,264,264,1,2,28,0,0,2,0,0,10,1,-99,16.977272,30.120968,18675,30.120968,0,83726,83726,0,0,0,0,16.977272,30.120968,620,10,1,620,0.56363636,620,-99,5486.6665,65840,0,1,-99,0,0,26,0,26,12,1,16,0,0,2,2,2,1,2,0,0,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
9239,0,-99,-99,-99,-99,1,1,42,0,0,3,0,0,-99,1,-99,0,1,42757,1,0,44250,157000,0,0,0,0,0,1,28115,28,3,28115,0,42757,-99,12279.417,147353,0,6,-99,0,5416,16,0,48,5.8333335,6,3,0,0,21,2,18,11,18,0,0,0,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
9240,0,-99,-99,-99,-99,2,2,29,0,0,4,0,0,-99,2,-99,0,1.1147281,6335,1.1147281,0,46673.332,96000,0,0,0,0,0,1.1147281,3762,14,1,3762,0,5683,-99,10724,128688,0,4,-99,0,0,13,0,21,5,4,1,0,0,3,1,3,3,3,0,0,0,3,0,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,651,1,1,1,2,0,0,0,0,0,0,14,1,8,8,0,11,10,1,0,10,1
9241,0,-99,-99,-99,-99,2,2,41,0,0,1,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9242,0,-99,-99,-99,-99,2,2,38,0,0,4,0,0,-99,1,-99,0,1,22038,1,280000,19878.6,280000,0,0,20,2185,0,1,2985,46,3,2985,0,22038,-99,29710.584,356527,0,16,-99,202896,0,24.375,0,180,12.588235,12,2,0,0,12,11,12,2,12,0,0,0,12,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1455,1,-99,0,1,0,0,0,0,0,0,16,0,1,3,0,3,5,0,0,9,0
9243,0,-99,-99,-99,-99,2,2,35,0,0,3,0,0,-99,1,-99,0,1,2591,1,0,130000,130000,0,0,0,0,0,1,2591,6,1,2591,0,2591,-99,8316.75,99801,1,1,-99,0,0,60,60,60,44,1,18,0,0,5,2,4,3,4,0,0,0,4,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0
9244,0,-99,-99,-99,-99,1,1,24,0,0,1,0,0,-99,1,-99,0,1,561,1,0,2000,2600,0,0,0,0,0,1,322,13,1,322,0,561,-99,268.91666,3227,0,2,-99,0,0,15.5,0,17,11,2,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,2,2,0,2,2,0,0,2,0
9245,0,1,114,0,0,1,1,31,0,0,4,0,0,74,2,-99,0,22.962473,126661,22.962473,0,91333.336,127000,0,0,0,0,0,22.962473,5516,9,2,5516,0,5516,-99,16930.584,203167,0,3,-99,0,76167,17.333334,0,26,7.6666665,3,4,0,0,19,2,12,8,12,0,0,0,10,7,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1
9246,0,-99,-99,-99,-99,1,1,39,0,0,2,0,0,-99,1,-99,0,1,1245,1,0,58700,100000,0,0,0,0,0,1,700,7,3,700,0,1245,-99,14665.333,175984,0,3,-99,0,0,24,0,36,12.333333,3,4,0,0,2,1,1,1,1,0,0,0,1,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,8,0,0,0,2,2,2,0,1,2
9247,0,-99,-99,-99,-99,1,1,31,0,0,3,0,0,-99,1,-99,0,8.235629,57880,8.235629,0,147866.67,300000,0,0,0,0,0,8.235629,5853,23,2,5853,0,7028,-99,31025.166,372302,0,3,-99,0,0,9,0,12,4.6666665,3,4,0,0,20,11,19,5,19,0,0,0,18,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,2,0,0,0,2,2,2,0,0,2
9248,0,-99,-99,-99,-99,1,1,23,0,0,1,0,0,-99,1,-99,0,0,0,0,0,12500,20000,0,0,0,0,0,0,0,31,1,0,0,0,-99,2083.3333,25000,0,2,-99,0,0,12,0,12,12,1,2,0,0,11,11,11,1,11,0,0,0,0,11,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,3,1,1,0,4,4,1,0,6,1
9249,0,-99,-99,-99,-99,1,1,21,0,0,-99,0,0,-99,1,-99,0,1,932,1,0,6659.5,9837,0,0,0,0,0,1,818,11,1,818,0,932,-99,743.0833,8917,0,2,-99,0,0,19,0,21,12,2,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,4,1,0,0,0,0,0,0,0,0,0
9250,0,1,79,0,0,3,3,29,0,0,2,0,0,75,1,-99,0,1.3743845,22331,1.3743845,0,6713.3335,21000,0,0,0,0,0,1.3743845,7332,50,2,7332,0,16248,-99,5739.6665,68876,0,16,-99,0,0,5.2,0,12,3.5,6,2,0,0,5,2,0,0,0,0,0,0,0,5,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
9251,0,-99,-99,-99,-99,-99,-99,29,0,0,1,0,0,-99,1,-99,0,1,484,1,0,1125,2000,0,0,0,0,0,1,228,17,2,228,0,484,-99,311.16666,3734,0,4,-99,0,1000,7,0,9,5,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,0,0
9252,0,-99,-99,-99,-99,2,2,33,0,0,2,0,0,-99,1,-99,0,0,0,0,0,48950,77900,0,0,0,0,0,0,0,11,2,0,0,0,-99,8158.3335,97900,1,2,-99,0,0,18,24,24,18,2,1,0,0,10,5,3,3,3,0,0,0,3,6,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,1,2,3,0,3,3,1,0,2,1
9253,0,-99,-99,-99,-99,1,2,31,0,0,3,0,0,-99,1,-99,0,1,3945,1,810000,0,810000,0,0,56,3945,0,0,0,1,1,3945,0,3945,-99,63129.082,757549,0,0,-99,757549,0,359,0,359,316,1,46,0,0,21,2,15,11,15,0,0,0,14,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,3
9254,0,-99,-99,-99,-99,0,2,27,0,0,0,0,0,-99,1,-99,0,1,8107,1,215000,37350,215000,0,0,8,1410,0,1,5114,13,3,5114,0,8107,-99,17422,209064,0,2,-99,152997,40500,90,0,240,55,3,3,0,0,2,1,2,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
9255,0,1,153,0,0,2,6,31,0,0,2,0,0,87,1,-99,0,1,2472,1,132000,14350,132000,0,0,28,2472,0,0,0,6,2,2472,0,2472,-99,4607.8335,55294,0,2,-99,26594,0,28.333334,0,60,11.666667,3,1,0,0,22,11,15,3,15,0,0,0,15,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0
